2023-06-13 19:21:06.195 | INFO     | __main__:run:34 - Namespace(img_size=128, eeg_dim=128, latent_dim=100, weight_path=None, img_w_eeg_path='/home/exx/GithubClonedRepo/EEG-Research/Dataset/imagenet', img_no_eeg_path='/media/exx/HDD1/LanxHuyen/CVPR2017/imagenet_noeeg_40', eeg_embedding_path='/home/exx/GithubClonedRepo/EEG-Research/Experiment/Generative_Models/EEG_features_extractor/avg_eeg_embeddings_128.pth', pretrained_netG=None, pretrained_netD=None, num_epochs_stage1=1000, num_epochs_stage2=50, start_class=10, end_class=14, dataset='CVPR2017', eeg_path='/media/exx/HDD1/LanxHuyen/CVPR2017/eeg_55_95_std.pth', splits_path='/media/exx/HDD1/LanxHuyen/CVPR2017/block_splits_by_image_all.pth', log_path='/home/exx/GithubClonedRepo/EEG-Research/Experiment/Generative_Models/ACGAN', info='ACGAN_Khoi_5_class', batch_size=100, log_interval=50, arch='train', save_ckpt='checkpoints/', num_classes=5, num_workers=4, gpu=1, lr=0.0002, wd=0.0001, optim='Adam', gamma=200, lr_step=10, pretrain=False, momen=0.9, nesterov=False, device=device(type='cuda', index=1))
2023-06-13 19:43:40.019 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [243/1000], Loss D: 1.2893, Loss G: 4.9383, D(x): 0.7279, D(G(z)): 0.0959 | 0.1875, aux_acc: 0.8500
2023-06-13 19:43:45.543 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [244/1000], Loss D: 1.1479, Loss G: 4.7038, D(x): 0.7777, D(G(z)): 0.1599 | 0.0179, aux_acc: 0.8700
2023-06-13 19:43:51.036 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [245/1000], Loss D: 1.1383, Loss G: 4.9943, D(x): 0.8314, D(G(z)): 0.2614 | 0.0183, aux_acc: 0.9100
2023-06-13 19:43:56.580 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [246/1000], Loss D: 1.1343, Loss G: 4.2328, D(x): 0.8107, D(G(z)): 0.3109 | 0.0390, aux_acc: 0.8700
2023-06-13 19:44:02.169 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [247/1000], Loss D: 1.1272, Loss G: 3.9858, D(x): 0.6764, D(G(z)): 0.1050 | 0.1721, aux_acc: 0.8900
2023-06-13 19:44:07.637 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [248/1000], Loss D: 1.1741, Loss G: 4.5349, D(x): 0.8406, D(G(z)): 0.0447 | 0.0623, aux_acc: 0.7900
2023-06-13 19:44:13.142 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [249/1000], Loss D: 0.9791, Loss G: 4.7997, D(x): 0.8686, D(G(z)): 0.3100 | 0.0244, aux_acc: 0.8700
2023-06-13 19:44:19.167 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [250/1000], Loss D: 1.1711, Loss G: 4.3732, D(x): 0.7648, D(G(z)): 0.1935 | 0.0940, aux_acc: 0.9100
2023-06-13 19:44:24.762 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [251/1000], Loss D: 1.0994, Loss G: 4.4036, D(x): 0.8333, D(G(z)): 0.1792 | 0.1323, aux_acc: 0.8600
2023-06-13 19:44:30.422 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [252/1000], Loss D: 1.2514, Loss G: 4.5829, D(x): 0.8949, D(G(z)): 0.4992 | 0.0429, aux_acc: 0.9300
2023-06-13 19:44:35.944 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [253/1000], Loss D: 1.2098, Loss G: 4.7733, D(x): 0.9431, D(G(z)): 0.3797 | 0.0399, aux_acc: 0.8700
2023-06-13 19:44:41.552 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [254/1000], Loss D: 1.1247, Loss G: 4.1084, D(x): 0.7673, D(G(z)): 0.1281 | 0.0782, aux_acc: 0.8300
2023-06-13 19:44:47.169 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [255/1000], Loss D: 1.2555, Loss G: 4.3768, D(x): 0.8508, D(G(z)): 0.2757 | 0.0490, aux_acc: 0.8800
2023-06-13 19:44:52.726 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [256/1000], Loss D: 1.0974, Loss G: 4.5160, D(x): 0.8047, D(G(z)): 0.0736 | 0.0546, aux_acc: 0.8800
2023-06-13 19:44:58.310 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [257/1000], Loss D: 1.0969, Loss G: 4.8075, D(x): 0.9198, D(G(z)): 0.1465 | 0.0267, aux_acc: 0.8700
2023-06-13 19:45:03.850 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [258/1000], Loss D: 1.1303, Loss G: 4.1842, D(x): 0.6969, D(G(z)): 0.0748 | 0.0992, aux_acc: 0.8900
2023-06-13 19:45:09.407 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [259/1000], Loss D: 1.0833, Loss G: 4.3713, D(x): 0.8748, D(G(z)): 0.1223 | 0.0801, aux_acc: 0.8600
2023-06-13 19:45:14.999 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [260/1000], Loss D: 1.2489, Loss G: 4.4166, D(x): 0.5631, D(G(z)): 0.2594 | 0.2258, aux_acc: 0.8700
2023-06-13 19:45:20.468 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [261/1000], Loss D: 1.2074, Loss G: 4.6543, D(x): 0.8729, D(G(z)): 0.3364 | 0.0068, aux_acc: 0.8700
2023-06-13 19:45:26.046 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [262/1000], Loss D: 1.1536, Loss G: 4.3378, D(x): 0.6667, D(G(z)): 0.2534 | 0.0487, aux_acc: 0.8500
2023-06-13 19:45:31.554 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [263/1000], Loss D: 1.0919, Loss G: 4.1809, D(x): 0.8989, D(G(z)): 0.2916 | 0.0259, aux_acc: 0.8400
2023-06-13 19:45:37.049 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [264/1000], Loss D: 1.0748, Loss G: 4.3395, D(x): 0.7772, D(G(z)): 0.1365 | 0.0738, aux_acc: 0.8500
2023-06-13 19:45:42.603 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [265/1000], Loss D: 1.1109, Loss G: 4.2535, D(x): 0.6778, D(G(z)): 0.1745 | 0.1421, aux_acc: 0.8400
2023-06-13 19:45:48.238 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [266/1000], Loss D: 1.2052, Loss G: 5.3216, D(x): 0.9414, D(G(z)): 0.2199 | 0.0323, aux_acc: 0.8300
2023-06-13 19:45:53.896 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [267/1000], Loss D: 1.0488, Loss G: 4.5675, D(x): 0.7573, D(G(z)): 0.1704 | 0.1057, aux_acc: 0.9000
2023-06-13 19:45:59.399 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [268/1000], Loss D: 1.1675, Loss G: 4.3783, D(x): 0.7974, D(G(z)): 0.1042 | 0.0595, aux_acc: 0.8700
2023-06-13 19:46:04.945 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [269/1000], Loss D: 1.0777, Loss G: 4.6549, D(x): 0.7849, D(G(z)): 0.1879 | 0.0229, aux_acc: 0.8900
2023-06-13 19:46:10.467 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [270/1000], Loss D: 1.2633, Loss G: 5.0196, D(x): 0.6386, D(G(z)): 0.0688 | 0.1025, aux_acc: 0.8500
2023-06-13 19:46:16.011 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [271/1000], Loss D: 1.0087, Loss G: 5.3677, D(x): 0.8028, D(G(z)): 0.1084 | 0.0358, aux_acc: 0.8400
2023-06-13 19:46:21.561 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [272/1000], Loss D: 1.1305, Loss G: 5.6289, D(x): 0.7913, D(G(z)): 0.0742 | 0.0809, aux_acc: 0.8800
2023-06-13 19:46:27.103 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [273/1000], Loss D: 1.2872, Loss G: 5.3946, D(x): 0.9186, D(G(z)): 0.1444 | 0.0247, aux_acc: 0.8500
2023-06-13 19:46:32.670 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [274/1000], Loss D: 1.1773, Loss G: 4.4371, D(x): 0.9408, D(G(z)): 0.1651 | 0.0190, aux_acc: 0.8300
2023-06-13 19:46:38.173 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [275/1000], Loss D: 1.1782, Loss G: 4.8285, D(x): 0.8126, D(G(z)): 0.1877 | 0.0461, aux_acc: 0.8500
2023-06-13 19:46:43.680 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [276/1000], Loss D: 1.0581, Loss G: 4.5443, D(x): 0.8772, D(G(z)): 0.1510 | 0.0468, aux_acc: 0.8800
2023-06-13 19:46:49.240 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [277/1000], Loss D: 1.1378, Loss G: 4.6823, D(x): 0.9200, D(G(z)): 0.0693 | 0.0848, aux_acc: 0.8000
2023-06-13 19:46:54.728 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [278/1000], Loss D: 1.2779, Loss G: 5.2936, D(x): 0.8710, D(G(z)): 0.2068 | 0.0317, aux_acc: 0.7800
2023-06-13 19:47:00.327 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [279/1000], Loss D: 1.2423, Loss G: 4.8896, D(x): 0.8794, D(G(z)): 0.0773 | 0.0290, aux_acc: 0.8300
2023-06-13 19:47:05.863 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [280/1000], Loss D: 1.2484, Loss G: 4.8725, D(x): 0.8485, D(G(z)): 0.0697 | 0.0114, aux_acc: 0.8500
2023-06-13 19:47:11.490 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [281/1000], Loss D: 1.0655, Loss G: 4.6166, D(x): 0.8929, D(G(z)): 0.1260 | 0.0193, aux_acc: 0.8700
2023-06-13 19:47:16.993 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [282/1000], Loss D: 0.9511, Loss G: 4.6622, D(x): 0.9582, D(G(z)): 0.3731 | 0.0351, aux_acc: 0.8700
2023-06-13 19:47:22.540 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [283/1000], Loss D: 0.9133, Loss G: 5.0939, D(x): 0.8998, D(G(z)): 0.1929 | 0.0288, aux_acc: 0.8800
2023-06-13 19:47:28.112 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [284/1000], Loss D: 1.3585, Loss G: 5.7864, D(x): 0.9508, D(G(z)): 0.1493 | 0.0281, aux_acc: 0.9200
2023-06-13 19:47:33.614 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [285/1000], Loss D: 1.0335, Loss G: 5.9016, D(x): 0.9041, D(G(z)): 0.2014 | 0.0206, aux_acc: 0.9200
2023-06-13 19:47:39.347 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [286/1000], Loss D: 1.0008, Loss G: 5.9053, D(x): 0.8935, D(G(z)): 0.2474 | 0.0184, aux_acc: 0.9100
2023-06-13 19:47:44.915 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [287/1000], Loss D: 1.2365, Loss G: 5.6463, D(x): 0.8301, D(G(z)): 0.0134 | 0.0242, aux_acc: 0.9000
2023-06-13 19:47:50.439 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [288/1000], Loss D: 1.0513, Loss G: 5.8830, D(x): 0.6922, D(G(z)): 0.2083 | 0.0978, aux_acc: 0.8800
2023-06-13 19:47:56.010 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [289/1000], Loss D: 1.1131, Loss G: 5.6979, D(x): 0.9195, D(G(z)): 0.2549 | 0.0276, aux_acc: 0.8400
2023-06-13 19:48:01.517 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [290/1000], Loss D: 0.8298, Loss G: 5.8649, D(x): 0.7525, D(G(z)): 0.0123 | 0.0063, aux_acc: 0.8700
2023-06-13 19:48:07.019 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [291/1000], Loss D: 0.9543, Loss G: 5.6203, D(x): 0.8278, D(G(z)): 0.1923 | 0.0884, aux_acc: 0.7700
2023-06-13 19:48:12.474 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [292/1000], Loss D: 0.8253, Loss G: 4.6325, D(x): 0.9116, D(G(z)): 0.0724 | 0.0684, aux_acc: 0.9000
2023-06-13 19:48:17.997 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [293/1000], Loss D: 0.9364, Loss G: 4.6133, D(x): 0.8956, D(G(z)): 0.1964 | 0.0390, aux_acc: 0.8400
2023-06-13 19:48:23.550 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [294/1000], Loss D: 1.0422, Loss G: 4.8717, D(x): 0.7035, D(G(z)): 0.1017 | 0.0655, aux_acc: 0.9000
2023-06-13 19:48:29.270 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [295/1000], Loss D: 1.0348, Loss G: 4.6457, D(x): 0.8536, D(G(z)): 0.2163 | 0.0815, aux_acc: 0.8400
2023-06-13 19:48:34.825 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [296/1000], Loss D: 1.0146, Loss G: 4.6099, D(x): 0.7677, D(G(z)): 0.0559 | 0.0340, aux_acc: 0.8400
2023-06-13 19:48:40.310 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [297/1000], Loss D: 0.9299, Loss G: 5.2186, D(x): 0.9325, D(G(z)): 0.2481 | 0.0249, aux_acc: 0.9000
2023-06-13 19:48:45.847 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [298/1000], Loss D: 0.9573, Loss G: 5.4373, D(x): 0.8196, D(G(z)): 0.0550 | 0.0878, aux_acc: 0.8700
2023-06-13 19:48:51.356 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [299/1000], Loss D: 0.9856, Loss G: 5.8444, D(x): 0.9629, D(G(z)): 0.1666 | 0.0229, aux_acc: 0.8500
2023-06-13 19:48:57.419 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [300/1000], Loss D: 1.0217, Loss G: 6.1800, D(x): 0.9018, D(G(z)): 0.1129 | 0.0152, aux_acc: 0.9200
2023-06-13 19:49:02.928 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [301/1000], Loss D: 0.9612, Loss G: 5.5552, D(x): 0.9625, D(G(z)): 0.0693 | 0.0151, aux_acc: 0.8800
2023-06-13 19:49:08.442 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [302/1000], Loss D: 0.9093, Loss G: 5.4866, D(x): 0.9387, D(G(z)): 0.1161 | 0.0146, aux_acc: 0.9000
2023-06-13 19:49:14.012 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [303/1000], Loss D: 0.7560, Loss G: 5.0070, D(x): 0.9108, D(G(z)): 0.2330 | 0.0224, aux_acc: 0.9000
2023-06-13 19:49:19.520 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [304/1000], Loss D: 0.9077, Loss G: 4.6634, D(x): 0.8128, D(G(z)): 0.0309 | 0.0524, aux_acc: 0.9200
2023-06-13 19:49:25.089 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [305/1000], Loss D: 0.9163, Loss G: 4.4735, D(x): 0.7187, D(G(z)): 0.0231 | 0.0266, aux_acc: 0.8700
2023-06-13 19:49:30.611 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [306/1000], Loss D: 1.0011, Loss G: 4.4221, D(x): 0.6843, D(G(z)): 0.0201 | 0.0704, aux_acc: 0.8300
2023-06-13 19:49:36.199 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [307/1000], Loss D: 0.9525, Loss G: 4.7035, D(x): 0.9062, D(G(z)): 0.1922 | 0.0295, aux_acc: 0.8900
2023-06-13 19:49:41.927 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [308/1000], Loss D: 1.0877, Loss G: 4.8533, D(x): 0.6926, D(G(z)): 0.0328 | 0.0960, aux_acc: 0.9000
2023-06-13 19:49:47.408 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [309/1000], Loss D: 1.0500, Loss G: 4.4995, D(x): 0.6488, D(G(z)): 0.0943 | 0.1286, aux_acc: 0.9300
2023-06-13 19:49:52.908 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [310/1000], Loss D: 1.1124, Loss G: 4.4719, D(x): 0.7667, D(G(z)): 0.3637 | 0.0489, aux_acc: 0.9000
2023-06-13 19:49:58.421 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [311/1000], Loss D: 1.0354, Loss G: 4.1429, D(x): 0.7886, D(G(z)): 0.0961 | 0.0914, aux_acc: 0.9100
2023-06-13 19:50:03.990 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [312/1000], Loss D: 1.0848, Loss G: 4.3639, D(x): 0.8504, D(G(z)): 0.1246 | 0.0444, aux_acc: 0.8800
2023-06-13 19:50:09.525 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [313/1000], Loss D: 1.0791, Loss G: 4.8206, D(x): 0.8967, D(G(z)): 0.0932 | 0.1094, aux_acc: 0.9500
2023-06-13 19:50:15.034 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [314/1000], Loss D: 1.0154, Loss G: 4.4557, D(x): 0.7825, D(G(z)): 0.3774 | 0.0233, aux_acc: 0.8700
2023-06-13 19:50:20.543 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [315/1000], Loss D: 1.1133, Loss G: 4.4560, D(x): 0.7928, D(G(z)): 0.2298 | 0.0663, aux_acc: 0.9100
2023-06-13 19:50:26.094 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [316/1000], Loss D: 1.0841, Loss G: 4.2812, D(x): 0.8651, D(G(z)): 0.3625 | 0.0189, aux_acc: 0.8800
2023-06-13 19:50:31.719 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [317/1000], Loss D: 1.1308, Loss G: 4.2075, D(x): 0.7732, D(G(z)): 0.2349 | 0.0818, aux_acc: 0.8500
2023-06-13 19:50:37.369 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [318/1000], Loss D: 1.0716, Loss G: 4.1792, D(x): 0.8068, D(G(z)): 0.2270 | 0.0205, aux_acc: 0.8200
2023-06-13 19:50:42.905 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [319/1000], Loss D: 1.1020, Loss G: 3.9169, D(x): 0.8569, D(G(z)): 0.1993 | 0.0637, aux_acc: 0.9700
2023-06-13 19:50:48.409 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [320/1000], Loss D: 1.0906, Loss G: 4.0322, D(x): 0.7606, D(G(z)): 0.1347 | 0.1320, aux_acc: 0.8700
2023-06-13 19:50:53.906 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [321/1000], Loss D: 1.0752, Loss G: 4.2380, D(x): 0.7594, D(G(z)): 0.0690 | 0.1199, aux_acc: 0.8700
2023-06-13 19:50:59.430 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [322/1000], Loss D: 1.0225, Loss G: 3.9179, D(x): 0.8400, D(G(z)): 0.0965 | 0.1659, aux_acc: 0.9300
2023-06-13 19:51:04.968 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [323/1000], Loss D: 1.1376, Loss G: 4.1473, D(x): 0.7242, D(G(z)): 0.0561 | 0.0887, aux_acc: 0.8500
2023-06-13 19:51:10.474 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [324/1000], Loss D: 1.2068, Loss G: 4.1042, D(x): 0.2646, D(G(z)): 0.1116 | 0.2591, aux_acc: 0.8700
2023-06-13 19:51:16.094 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [325/1000], Loss D: 1.2427, Loss G: 4.1046, D(x): 0.8657, D(G(z)): 0.3647 | 0.0609, aux_acc: 0.8800
2023-06-13 19:51:21.690 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [326/1000], Loss D: 0.9725, Loss G: 4.1413, D(x): 0.7353, D(G(z)): 0.0632 | 0.0579, aux_acc: 0.8900
2023-06-13 19:51:27.268 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [327/1000], Loss D: 1.2537, Loss G: 4.4416, D(x): 0.6040, D(G(z)): 0.4421 | 0.1763, aux_acc: 0.8800
2023-06-13 19:51:32.755 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [328/1000], Loss D: 1.1473, Loss G: 3.8560, D(x): 0.7783, D(G(z)): 0.1574 | 0.0776, aux_acc: 0.8600
2023-06-13 19:51:38.298 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [329/1000], Loss D: 1.0982, Loss G: 3.6089, D(x): 0.8120, D(G(z)): 0.3229 | 0.1086, aux_acc: 0.8700
2023-06-13 19:51:43.819 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [330/1000], Loss D: 1.1352, Loss G: 3.9268, D(x): 0.7340, D(G(z)): 0.0754 | 0.1730, aux_acc: 0.8900
2023-06-13 19:51:49.354 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [331/1000], Loss D: 1.1056, Loss G: 4.1894, D(x): 0.8185, D(G(z)): 0.3330 | 0.0875, aux_acc: 0.8700
2023-06-13 19:51:54.917 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [332/1000], Loss D: 1.1456, Loss G: 3.6887, D(x): 0.9099, D(G(z)): 0.2739 | 0.0826, aux_acc: 0.8700
2023-06-13 19:52:00.377 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [333/1000], Loss D: 1.1396, Loss G: 3.7965, D(x): 0.7974, D(G(z)): 0.2022 | 0.1513, aux_acc: 0.9000
2023-06-13 19:52:06.037 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [334/1000], Loss D: 1.1249, Loss G: 4.1859, D(x): 0.7258, D(G(z)): 0.0782 | 0.0646, aux_acc: 0.8900
2023-06-13 19:52:11.616 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [335/1000], Loss D: 1.0842, Loss G: 3.9578, D(x): 0.8727, D(G(z)): 0.0562 | 0.0475, aux_acc: 0.9400
2023-06-13 19:52:17.146 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [336/1000], Loss D: 0.9228, Loss G: 3.8694, D(x): 0.7736, D(G(z)): 0.0965 | 0.1148, aux_acc: 0.9100
2023-06-13 19:52:22.687 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [337/1000], Loss D: 1.1140, Loss G: 3.9391, D(x): 0.8484, D(G(z)): 0.1207 | 0.1270, aux_acc: 0.9100
2023-06-13 19:52:28.240 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [338/1000], Loss D: 1.1004, Loss G: 4.1660, D(x): 0.7572, D(G(z)): 0.1728 | 0.1432, aux_acc: 0.8800
2023-06-13 19:52:33.828 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [339/1000], Loss D: 1.0625, Loss G: 4.1386, D(x): 0.7911, D(G(z)): 0.0964 | 0.0775, aux_acc: 0.8800
2023-06-13 19:52:39.395 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [340/1000], Loss D: 1.0690, Loss G: 4.1311, D(x): 0.3849, D(G(z)): 0.0539 | 0.3341, aux_acc: 0.8800
2023-06-13 19:52:44.939 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [341/1000], Loss D: 1.1719, Loss G: 4.1924, D(x): 0.8542, D(G(z)): 0.1190 | 0.0487, aux_acc: 0.9200
2023-06-13 19:52:50.480 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [342/1000], Loss D: 1.1651, Loss G: 4.2722, D(x): 0.7341, D(G(z)): 0.0625 | 0.0714, aux_acc: 0.8900
2023-06-13 19:52:56.007 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [343/1000], Loss D: 1.1420, Loss G: 4.0104, D(x): 0.8902, D(G(z)): 0.1940 | 0.0826, aux_acc: 0.8400
2023-06-13 19:53:01.552 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [344/1000], Loss D: 1.1053, Loss G: 4.2116, D(x): 0.9155, D(G(z)): 0.1671 | 0.0863, aux_acc: 0.8300
2023-06-13 19:53:07.074 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [345/1000], Loss D: 1.0586, Loss G: 4.0621, D(x): 0.8255, D(G(z)): 0.1542 | 0.0819, aux_acc: 0.9200
2023-06-13 19:53:12.548 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [346/1000], Loss D: 1.0801, Loss G: 4.1016, D(x): 0.8561, D(G(z)): 0.2680 | 0.0485, aux_acc: 0.8800
2023-06-13 19:53:18.101 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [347/1000], Loss D: 1.1011, Loss G: 4.1455, D(x): 0.7960, D(G(z)): 0.1557 | 0.0331, aux_acc: 0.8700
2023-06-13 19:53:23.670 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [348/1000], Loss D: 1.0651, Loss G: 3.8390, D(x): 0.6875, D(G(z)): 0.1472 | 0.1168, aux_acc: 0.8900
2023-06-13 19:53:29.171 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [349/1000], Loss D: 1.0521, Loss G: 4.2737, D(x): 0.6388, D(G(z)): 0.1798 | 0.1273, aux_acc: 0.8800
2023-06-13 19:53:35.363 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [350/1000], Loss D: 1.1172, Loss G: 3.9162, D(x): 0.7874, D(G(z)): 0.1585 | 0.1140, aux_acc: 0.9000
2023-06-13 19:53:40.901 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [351/1000], Loss D: 1.1200, Loss G: 3.7222, D(x): 0.8926, D(G(z)): 0.2188 | 0.1627, aux_acc: 0.8800
2023-06-13 19:53:46.456 | INFO     | trainer_GAN:trainer_GAN:116 - Stage 1 - Epoch [352/1000], Loss D: 1.1075, Loss G: 3.9676, D(x): 0.7705, D(G(z)): 0.0996 | 0.0579, aux_acc: 0.9400
